,Image,Dice_reg,K,Model
337,199072368172967010909636348828886390156_co5vik.png,0.9424477954599715,5,affine no kl
338,199072368172967010909636348828886390156_co5vik.png,0.9445529380961646,5,affine frozen
339,199072368172967010909636348828886390156_co5vik.png,0.9223702654592547,7,affine with kl
340,199072368172967010909636348828886390156_co5vik.png,0.9424477954599715,7,affine no kl
341,199072368172967010909636348828886390156_co5vik.png,0.9445529380961646,7,affine frozen
342,199072368172967010909636348828886390156_co5vik.png,0.9223702654592547,9,affine with kl
343,199072368172967010909636348828886390156_co5vik.png,0.9424477954599715,9,affine no kl
344,199072368172967010909636348828886390156_co5vik.png,0.9445529380961646,9,affine frozen
345,257475948814337233640540177569885227207_jaj8iw.png,0.8271152207241479,1,affine with kl
346,257475948814337233640540177569885227207_jaj8iw.png,0.8135693284447516,1,affine no kl
347,257475948814337233640540177569885227207_jaj8iw.png,0.8201980289002734,1,affine frozen
348,257475948814337233640540177569885227207_jaj8iw.png,0.8454884986926812,3,affine with kl
349,257475948814337233640540177569885227207_jaj8iw.png,0.817347475563059,3,affine no kl
350,257475948814337233640540177569885227207_jaj8iw.png,0.8291669524826796,3,affine frozen
351,257475948814337233640540177569885227207_jaj8iw.png,0.8623176680495955,5,affine with kl
352,257475948814337233640540177569885227207_jaj8iw.png,0.8456547520088668,5,affine no kl
353,257475948814337233640540177569885227207_jaj8iw.png,0.8566437983229881,5,affine frozen
354,257475948814337233640540177569885227207_jaj8iw.png,0.8623176680495955,7,affine with kl
355,257475948814337233640540177569885227207_jaj8iw.png,0.8456547520088668,7,affine no kl
356,257475948814337233640540177569885227207_jaj8iw.png,0.8566437983229881,7,affine frozen
357,257475948814337233640540177569885227207_jaj8iw.png,0.8623176680495955,9,affine with kl
358,257475948814337233640540177569885227207_jaj8iw.png,0.8456547520088668,9,affine no kl
359,257475948814337233640540177569885227207_jaj8iw.png,0.8566437983229881,9,affine frozen
360,126455653911678893263056441159987922516_uz7fwy.png,0.8544067815818402,1,affine with kl
361,126455653911678893263056441159987922516_uz7fwy.png,0.8548349645315965,1,affine no kl
362,126455653911678893263056441159987922516_uz7fwy.png,0.8212391344985512,1,affine frozen
363,126455653911678893263056441159987922516_uz7fwy.png,0.8730712760277629,3,affine with kl
364,126455653911678893263056441159987922516_uz7fwy.png,0.8621899724495447,3,affine no kl
365,126455653911678893263056441159987922516_uz7fwy.png,0.8506639991721568,3,affine frozen
366,126455653911678893263056441159987922516_uz7fwy.png,0.8730712760277629,5,affine with kl
367,126455653911678893263056441159987922516_uz7fwy.png,0.8621899724495447,5,affine no kl
368,126455653911678893263056441159987922516_uz7fwy.png,0.8506639991721568,5,affine frozen
369,126455653911678893263056441159987922516_uz7fwy.png,0.8730712760277629,7,affine with kl
370,126455653911678893263056441159987922516_uz7fwy.png,0.8621899724495447,7,affine no kl
371,126455653911678893263056441159987922516_uz7fwy.png,0.8506639991721568,7,affine frozen
372,126455653911678893263056441159987922516_uz7fwy.png,0.8730712760277629,9,affine with kl
373,126455653911678893263056441159987922516_uz7fwy.png,0.8774548311076198,9,affine no kl
374,126455653911678893263056441159987922516_uz7fwy.png,0.8506639991721568,9,affine frozen
375,287658295007948631772703202498743716060_3yiz93.png,0.8005461474598141,1,affine with kl
376,287658295007948631772703202498743716060_3yiz93.png,0.7972932964678372,1,affine no kl
377,287658295007948631772703202498743716060_3yiz93.png,0.8047780193182582,1,affine frozen
378,287658295007948631772703202498743716060_3yiz93.png,0.8006758327778897,3,affine with kl
379,287658295007948631772703202498743716060_3yiz93.png,0.7972932964678372,3,affine no kl
380,287658295007948631772703202498743716060_3yiz93.png,0.8094387490939216,3,affine frozen
381,287658295007948631772703202498743716060_3yiz93.png,0.8603204361345324,5,affine with kl
382,287658295007948631772703202498743716060_3yiz93.png,0.8633712656597475,5,affine no kl
383,287658295007948631772703202498743716060_3yiz93.png,0.8542593018888498,5,affine frozen
384,287658295007948631772703202498743716060_3yiz93.png,0.8603204361345324,7,affine with kl
385,287658295007948631772703202498743716060_3yiz93.png,0.8633712656597475,7,affine no kl
386,287658295007948631772703202498743716060_3yiz93.png,0.8542593018888498,7,affine frozen
387,287658295007948631772703202498743716060_3yiz93.png,0.8770026681364382,9,affine with kl
388,287658295007948631772703202498743716060_3yiz93.png,0.8633712656597475,9,affine no kl
389,287658295007948631772703202498743716060_3yiz93.png,0.8654126452126722,9,affine frozen
390,131603548504748381186066883008735293279_x4x4ls.png,0.8889707751386522,1,affine with kl
391,131603548504748381186066883008735293279_x4x4ls.png,0.8765893714638696,1,affine no kl
392,131603548504748381186066883008735293279_x4x4ls.png,0.8816224514567256,1,affine frozen
393,131603548504748381186066883008735293279_x4x4ls.png,0.9129343311364994,3,affine with kl
394,131603548504748381186066883008735293279_x4x4ls.png,0.9097332960648954,3,affine no kl
395,131603548504748381186066883008735293279_x4x4ls.png,0.9017804871713412,3,affine frozen
396,131603548504748381186066883008735293279_x4x4ls.png,0.9129343311364994,5,affine with kl
397,131603548504748381186066883008735293279_x4x4ls.png,0.9097332960648954,5,affine no kl
398,131603548504748381186066883008735293279_x4x4ls.png,0.9096574425896442,5,affine frozen
399,131603548504748381186066883008735293279_x4x4ls.png,0.9129343311364994,7,affine with kl
400,131603548504748381186066883008735293279_x4x4ls.png,0.9097332960648954,7,affine no kl
401,131603548504748381186066883008735293279_x4x4ls.png,0.9096574425896442,7,affine frozen
402,131603548504748381186066883008735293279_x4x4ls.png,0.9129343311364994,9,affine with kl
403,131603548504748381186066883008735293279_x4x4ls.png,0.9097332960648954,9,affine no kl
404,131603548504748381186066883008735293279_x4x4ls.png,0.9129235168708023,9,affine frozen
405,CHNCXR_0411_1.png,0.8964643323589776,1,affine with kl
406,CHNCXR_0411_1.png,0.9009804076348652,1,affine no kl
407,CHNCXR_0411_1.png,0.8933819903343525,1,affine frozen
408,CHNCXR_0411_1.png,0.9306995634515561,3,affine with kl
409,CHNCXR_0411_1.png,0.9112717654837998,3,affine no kl
410,CHNCXR_0411_1.png,0.9206287573768683,3,affine frozen
411,CHNCXR_0411_1.png,0.9306995634515561,5,affine with kl
412,CHNCXR_0411_1.png,0.9112717654837998,5,affine no kl
413,CHNCXR_0411_1.png,0.9206287573768683,5,affine frozen
414,CHNCXR_0411_1.png,0.9306995634515561,7,affine with kl
415,CHNCXR_0411_1.png,0.9112717654837998,7,affine no kl
416,CHNCXR_0411_1.png,0.9206287573768683,7,affine frozen
417,CHNCXR_0411_1.png,0.9306995634515561,9,affine with kl
418,CHNCXR_0411_1.png,0.914393427653729,9,affine no kl
419,CHNCXR_0411_1.png,0.9222881671448282,9,affine frozen
420,CHNCXR_0103_0.png,0.9396675957154753,1,affine with kl
421,CHNCXR_0103_0.png,0.9317357066905819,1,affine no kl
422,CHNCXR_0103_0.png,0.9323023333654812,1,affine frozen
423,CHNCXR_0103_0.png,0.9396675957154753,3,affine with kl
424,CHNCXR_0103_0.png,0.9317357066905819,3,affine no kl
425,CHNCXR_0103_0.png,0.9323023333654812,3,affine frozen
426,CHNCXR_0103_0.png,0.9396675957154753,5,affine with kl
427,CHNCXR_0103_0.png,0.9317357066905819,5,affine no kl
428,CHNCXR_0103_0.png,0.9323023333654812,5,affine frozen
429,CHNCXR_0103_0.png,0.9396675957154753,7,affine with kl
430,CHNCXR_0103_0.png,0.9317357066905819,7,affine no kl
431,CHNCXR_0103_0.png,0.9422880678674618,7,affine frozen
432,CHNCXR_0103_0.png,0.9396675957154753,9,affine with kl
433,CHNCXR_0103_0.png,0.9317357066905819,9,affine no kl
434,CHNCXR_0103_0.png,0.9422880678674618,9,affine frozen
435,CHNCXR_0225_0.png,0.8989898154200001,1,affine with kl
436,CHNCXR_0225_0.png,0.894288047055295,1,affine no kl
437,CHNCXR_0225_0.png,0.8937565957658552,1,affine frozen
438,CHNCXR_0225_0.png,0.9415333186437111,3,affine with kl
439,CHNCXR_0225_0.png,0.9287151724724356,3,affine no kl
440,CHNCXR_0225_0.png,0.9300969420067865,3,affine frozen
441,CHNCXR_0225_0.png,0.9415333186437111,5,affine with kl
442,CHNCXR_0225_0.png,0.9287151724724356,5,affine no kl
443,CHNCXR_0225_0.png,0.9415853023928593,5,affine frozen
444,CHNCXR_0225_0.png,0.9415333186437111,7,affine with kl
445,CHNCXR_0225_0.png,0.9287151724724356,7,affine no kl
446,CHNCXR_0225_0.png,0.9415853023928593,7,affine frozen
447,CHNCXR_0225_0.png,0.9415333186437111,9,affine with kl
448,CHNCXR_0225_0.png,0.9287151724724356,9,affine no kl
449,CHNCXR_0225_0.png,0.9415853023928593,9,affine frozen
450,CHNCXR_0263_0.png,0.9240709461008438,1,affine with kl
451,CHNCXR_0263_0.png,0.9368783231957671,1,affine no kl
452,CHNCXR_0263_0.png,0.9359419144233162,1,affine frozen
453,CHNCXR_0263_0.png,0.9240709461008438,3,affine with kl
454,CHNCXR_0263_0.png,0.9368783231957671,3,affine no kl
455,CHNCXR_0263_0.png,0.9359419144233162,3,affine frozen
456,CHNCXR_0263_0.png,0.9240709461008438,5,affine with kl
457,CHNCXR_0263_0.png,0.9471856930550873,5,affine no kl
458,CHNCXR_0263_0.png,0.9359419144233162,5,affine frozen
459,CHNCXR_0263_0.png,0.9240709461008438,7,affine with kl
460,CHNCXR_0263_0.png,0.9471856930550873,7,affine no kl
461,CHNCXR_0263_0.png,0.9359419144233162,7,affine frozen
462,CHNCXR_0263_0.png,0.9315351137893104,9,affine with kl
463,CHNCXR_0263_0.png,0.9471856930550873,9,affine no kl
464,CHNCXR_0263_0.png,0.9359419144233162,9,affine frozen
465,CHNCXR_0627_1.png,0.9303668056579937,1,affine with kl
466,CHNCXR_0627_1.png,0.9218448403860431,1,affine no kl
467,CHNCXR_0627_1.png,0.9158546116835531,1,affine frozen
468,CHNCXR_0627_1.png,0.9335010444169962,3,affine with kl
469,CHNCXR_0627_1.png,0.9292004051489918,3,affine no kl
470,CHNCXR_0627_1.png,0.9368059120754411,3,affine frozen
471,CHNCXR_0627_1.png,0.9335010444169962,5,affine with kl
472,CHNCXR_0627_1.png,0.9300308360241056,5,affine no kl
473,CHNCXR_0627_1.png,0.9368059120754411,5,affine frozen
474,CHNCXR_0627_1.png,0.9335010444169962,7,affine with kl
475,CHNCXR_0627_1.png,0.9392533860180515,7,affine no kl
476,CHNCXR_0627_1.png,0.9368059120754411,7,affine frozen
477,CHNCXR_0627_1.png,0.9335010444169962,9,affine with kl
478,CHNCXR_0627_1.png,0.9392533860180515,9,affine no kl
479,CHNCXR_0627_1.png,0.9368059120754411,9,affine frozen
480,CHNCXR_0077_0.png,0.9171828478690444,1,affine with kl
481,CHNCXR_0077_0.png,0.9120676140480153,1,affine no kl
482,CHNCXR_0077_0.png,0.8652292917166867,1,affine frozen
483,CHNCXR_0077_0.png,0.9171828478690444,3,affine with kl
484,CHNCXR_0077_0.png,0.9120676140480153,3,affine no kl
485,CHNCXR_0077_0.png,0.8861386684181873,3,affine frozen
486,CHNCXR_0077_0.png,0.9278012127354236,5,affine with kl
487,CHNCXR_0077_0.png,0.9229431501346818,5,affine no kl
488,CHNCXR_0077_0.png,0.9071567849633729,5,affine frozen
489,CHNCXR_0077_0.png,0.9401377168349423,7,affine with kl
490,CHNCXR_0077_0.png,0.9417367441838248,7,affine no kl
491,CHNCXR_0077_0.png,0.9071567849633729,7,affine frozen
492,CHNCXR_0077_0.png,0.9401377168349423,9,affine with kl
493,CHNCXR_0077_0.png,0.9417367441838248,9,affine no kl
494,CHNCXR_0077_0.png,0.9071567849633729,9,affine frozen
495,CHNCXR_0165_0.png,0.9345657719207175,1,affine with kl
496,CHNCXR_0165_0.png,0.945573483222822,1,affine no kl
497,CHNCXR_0165_0.png,0.948950233498422,1,affine frozen
498,CHNCXR_0165_0.png,0.9345657719207175,3,affine with kl
499,CHNCXR_0165_0.png,0.945573483222822,3,affine no kl
500,CHNCXR_0165_0.png,0.948950233498422,3,affine frozen
501,CHNCXR_0165_0.png,0.9345657719207175,5,affine with kl
502,CHNCXR_0165_0.png,0.945573483222822,5,affine no kl
503,CHNCXR_0165_0.png,0.948950233498422,5,affine frozen
504,CHNCXR_0165_0.png,0.9345657719207175,7,affine with kl
505,CHNCXR_0165_0.png,0.945573483222822,7,affine no kl
506,CHNCXR_0165_0.png,0.948950233498422,7,affine frozen
507,CHNCXR_0165_0.png,0.9359000731162386,9,affine with kl
508,CHNCXR_0165_0.png,0.945573483222822,9,affine no kl
509,CHNCXR_0165_0.png,0.948950233498422,9,affine frozen
510,CHNCXR_0390_1.png,0.9117480352420615,1,affine with kl
511,CHNCXR_0390_1.png,0.9178069208769194,1,affine no kl
512,CHNCXR_0390_1.png,0.8951697059938177,1,affine frozen
513,CHNCXR_0390_1.png,0.9220376057800659,3,affine with kl
514,CHNCXR_0390_1.png,0.9214571239103616,3,affine no kl
515,CHNCXR_0390_1.png,0.9193606858910854,3,affine frozen
516,CHNCXR_0390_1.png,0.93546936625599,5,affine with kl
517,CHNCXR_0390_1.png,0.9554667448586932,5,affine no kl
518,CHNCXR_0390_1.png,0.9331104570089689,5,affine frozen
519,CHNCXR_0390_1.png,0.9427072968180696,7,affine with kl
520,CHNCXR_0390_1.png,0.9554667448586932,7,affine no kl
521,CHNCXR_0390_1.png,0.9331104570089689,7,affine frozen
522,CHNCXR_0390_1.png,0.9427072968180696,9,affine with kl
523,CHNCXR_0390_1.png,0.9554667448586932,9,affine no kl
524,CHNCXR_0390_1.png,0.9331104570089689,9,affine frozen
525,CHNCXR_0416_1.png,0.8743010694856947,1,affine with kl
526,CHNCXR_0416_1.png,0.8861689447470167,1,affine no kl
527,CHNCXR_0416_1.png,0.8704237346880168,1,affine frozen
528,CHNCXR_0416_1.png,0.8743010694856947,3,affine with kl
529,CHNCXR_0416_1.png,0.8861689447470167,3,affine no kl
530,CHNCXR_0416_1.png,0.8704237346880168,3,affine frozen
531,CHNCXR_0416_1.png,0.9056626872132094,5,affine with kl
532,CHNCXR_0416_1.png,0.9071094577659137,5,affine no kl
533,CHNCXR_0416_1.png,0.8964189823766643,5,affine frozen
534,CHNCXR_0416_1.png,0.9056626872132094,7,affine with kl
535,CHNCXR_0416_1.png,0.9071094577659137,7,affine no kl
536,CHNCXR_0416_1.png,0.8964189823766643,7,affine frozen
537,CHNCXR_0416_1.png,0.9056626872132094,9,affine with kl
538,CHNCXR_0416_1.png,0.9071094577659137,9,affine no kl
539,CHNCXR_0416_1.png,0.8964189823766643,9,affine frozen
540,CHNCXR_0247_0.png,0.8869208950520012,1,affine with kl
541,CHNCXR_0247_0.png,0.8722286638229068,1,affine no kl
542,CHNCXR_0247_0.png,0.8720454476163375,1,affine frozen
543,CHNCXR_0247_0.png,0.887397625666842,3,affine with kl
544,CHNCXR_0247_0.png,0.8888517222046858,3,affine no kl
545,CHNCXR_0247_0.png,0.8835736356603526,3,affine frozen
546,CHNCXR_0247_0.png,0.887397625666842,5,affine with kl
547,CHNCXR_0247_0.png,0.8888517222046858,5,affine no kl
548,CHNCXR_0247_0.png,0.8835736356603526,5,affine frozen
549,CHNCXR_0247_0.png,0.9168206414924691,7,affine with kl
550,CHNCXR_0247_0.png,0.909732575914847,7,affine no kl
551,CHNCXR_0247_0.png,0.9173487604799891,7,affine frozen
552,CHNCXR_0247_0.png,0.9168206414924691,9,affine with kl
553,CHNCXR_0247_0.png,0.909732575914847,9,affine no kl
554,CHNCXR_0247_0.png,0.9173487604799891,9,affine frozen
555,CHNCXR_0599_1.png,0.8329877926597241,1,affine with kl
556,CHNCXR_0599_1.png,0.8523763436391022,1,affine no kl
557,CHNCXR_0599_1.png,0.8295455655282202,1,affine frozen
558,CHNCXR_0599_1.png,0.8839714949270939,3,affine with kl
559,CHNCXR_0599_1.png,0.9018558996915487,3,affine no kl
560,CHNCXR_0599_1.png,0.8768949824632598,3,affine frozen
561,CHNCXR_0599_1.png,0.8839714949270939,5,affine with kl
562,CHNCXR_0599_1.png,0.9018558996915487,5,affine no kl
563,CHNCXR_0599_1.png,0.8768949824632598,5,affine frozen
564,CHNCXR_0599_1.png,0.8839714949270939,7,affine with kl
565,CHNCXR_0599_1.png,0.9018558996915487,7,affine no kl
566,CHNCXR_0599_1.png,0.8768949824632598,7,affine frozen
567,CHNCXR_0599_1.png,0.8839714949270939,9,affine with kl
568,CHNCXR_0599_1.png,0.9018558996915487,9,affine no kl
569,CHNCXR_0599_1.png,0.8768949824632598,9,affine frozen
570,CHNCXR_0172_0.png,0.9485062622874191,1,affine with kl
571,CHNCXR_0172_0.png,0.9426547206719882,1,affine no kl
572,CHNCXR_0172_0.png,0.9348967821322756,1,affine frozen
573,CHNCXR_0172_0.png,0.9485062622874191,3,affine with kl
574,CHNCXR_0172_0.png,0.9426547206719882,3,affine no kl
575,CHNCXR_0172_0.png,0.9348967821322756,3,affine frozen
576,CHNCXR_0172_0.png,0.9485062622874191,5,affine with kl
577,CHNCXR_0172_0.png,0.9426547206719882,5,affine no kl
578,CHNCXR_0172_0.png,0.9367161512874215,5,affine frozen
579,CHNCXR_0172_0.png,0.9485062622874191,7,affine with kl
580,CHNCXR_0172_0.png,0.9426547206719882,7,affine no kl
581,CHNCXR_0172_0.png,0.9367161512874215,7,affine frozen
582,CHNCXR_0172_0.png,0.9485062622874191,9,affine with kl
583,CHNCXR_0172_0.png,0.9433316388171837,9,affine no kl
584,CHNCXR_0172_0.png,0.9367161512874215,9,affine frozen
585,CHNCXR_0659_1.png,0.9056692815763846,1,affine with kl
586,CHNCXR_0659_1.png,0.8937590817212855,1,affine no kl
587,CHNCXR_0659_1.png,0.9046549232288253,1,affine frozen
588,CHNCXR_0659_1.png,0.9064057003053735,3,affine with kl
589,CHNCXR_0659_1.png,0.8937590817212855,3,affine no kl
590,CHNCXR_0659_1.png,0.9046549232288253,3,affine frozen
591,CHNCXR_0659_1.png,0.9155472092290913,5,affine with kl
592,CHNCXR_0659_1.png,0.9112777159922539,5,affine no kl
593,CHNCXR_0659_1.png,0.9208816088137581,5,affine frozen
594,CHNCXR_0659_1.png,0.9155472092290913,7,affine with kl
595,CHNCXR_0659_1.png,0.92026684857384,7,affine no kl
596,CHNCXR_0659_1.png,0.9208816088137581,7,affine frozen
597,CHNCXR_0659_1.png,0.9155472092290913,9,affine with kl
598,CHNCXR_0659_1.png,0.92026684857384,9,affine no kl
599,CHNCXR_0659_1.png,0.9208816088137581,9,affine frozen
600,CHNCXR_0420_1.png,0.9348052599490644,1,affine with kl
601,CHNCXR_0420_1.png,0.9262604088127601,1,affine no kl
602,CHNCXR_0420_1.png,0.9288004874372665,1,affine frozen
603,CHNCXR_0420_1.png,0.9348052599490644,3,affine with kl
604,CHNCXR_0420_1.png,0.9262604088127601,3,affine no kl
605,CHNCXR_0420_1.png,0.9288004874372665,3,affine frozen
606,CHNCXR_0420_1.png,0.9410947373578817,5,affine with kl
607,CHNCXR_0420_1.png,0.9315951134006251,5,affine no kl
608,CHNCXR_0420_1.png,0.9320250239011247,5,affine frozen
609,CHNCXR_0420_1.png,0.9463105601385534,7,affine with kl
610,CHNCXR_0420_1.png,0.9358742895352725,7,affine no kl
611,CHNCXR_0420_1.png,0.9388996955583025,7,affine frozen
612,CHNCXR_0420_1.png,0.9463105601385534,9,affine with kl
613,CHNCXR_0420_1.png,0.9358742895352725,9,affine no kl
614,CHNCXR_0420_1.png,0.9388996955583025,9,affine frozen
615,CHNCXR_0100_0.png,0.9099325852269702,1,affine with kl
616,CHNCXR_0100_0.png,0.9086811742894685,1,affine no kl
617,CHNCXR_0100_0.png,0.9084674988395935,1,affine frozen
618,CHNCXR_0100_0.png,0.9276526104570875,3,affine with kl
619,CHNCXR_0100_0.png,0.9220365583456426,3,affine no kl
620,CHNCXR_0100_0.png,0.9249816127441868,3,affine frozen
621,CHNCXR_0100_0.png,0.9276526104570875,5,affine with kl
622,CHNCXR_0100_0.png,0.9220365583456426,5,affine no kl
623,CHNCXR_0100_0.png,0.9249816127441868,5,affine frozen
624,CHNCXR_0100_0.png,0.9276526104570875,7,affine with kl
625,CHNCXR_0100_0.png,0.9220365583456426,7,affine no kl
626,CHNCXR_0100_0.png,0.9249816127441868,7,affine frozen
627,CHNCXR_0100_0.png,0.9276526104570875,9,affine with kl
628,CHNCXR_0100_0.png,0.9220365583456426,9,affine no kl
629,CHNCXR_0100_0.png,0.9249816127441868,9,affine frozen
630,CHNCXR_0426_1.png,0.8760303389561906,1,affine with kl
631,CHNCXR_0426_1.png,0.883502695346831,1,affine no kl
632,CHNCXR_0426_1.png,0.8740033129744617,1,affine frozen
633,CHNCXR_0426_1.png,0.8889287950013678,3,affine with kl
634,CHNCXR_0426_1.png,0.899878664460566,3,affine no kl
635,CHNCXR_0426_1.png,0.8945983935742972,3,affine frozen
636,CHNCXR_0426_1.png,0.9083617032719,5,affine with kl
637,CHNCXR_0426_1.png,0.9064083457526081,5,affine no kl
638,CHNCXR_0426_1.png,0.8988207053159691,5,affine frozen
639,CHNCXR_0426_1.png,0.9213098769343404,7,affine with kl
640,CHNCXR_0426_1.png,0.9253244513643217,7,affine no kl
641,CHNCXR_0426_1.png,0.9142421526443381,7,affine frozen
642,CHNCXR_0426_1.png,0.9213098769343404,9,affine with kl
643,CHNCXR_0426_1.png,0.9253244513643217,9,affine no kl
644,CHNCXR_0426_1.png,0.9142421526443381,9,affine frozen
645,CHNCXR_0625_1.png,0.9375978328232716,1,affine with kl
646,CHNCXR_0625_1.png,0.9364834096302608,1,affine no kl
647,CHNCXR_0625_1.png,0.9287892792615805,1,affine frozen
648,CHNCXR_0625_1.png,0.9375978328232716,3,affine with kl
649,CHNCXR_0625_1.png,0.9364834096302608,3,affine no kl
650,CHNCXR_0625_1.png,0.9287892792615805,3,affine frozen
651,CHNCXR_0625_1.png,0.9375978328232716,5,affine with kl
652,CHNCXR_0625_1.png,0.9364834096302608,5,affine no kl
653,CHNCXR_0625_1.png,0.9287892792615805,5,affine frozen
654,CHNCXR_0625_1.png,0.9407786370362098,7,affine with kl
655,CHNCXR_0625_1.png,0.9463862046043583,7,affine no kl
656,CHNCXR_0625_1.png,0.9381409291568802,7,affine frozen
657,CHNCXR_0625_1.png,0.9407786370362098,9,affine with kl
658,CHNCXR_0625_1.png,0.9463862046043583,9,affine no kl
659,CHNCXR_0625_1.png,0.9381409291568802,9,affine frozen
660,CHNCXR_0440_1.png,0.8986334303978197,1,affine with kl
661,CHNCXR_0440_1.png,0.8968834175602481,1,affine no kl
662,CHNCXR_0440_1.png,0.8995310814790958,1,affine frozen
663,CHNCXR_0440_1.png,0.92601619527648,3,affine with kl
664,CHNCXR_0440_1.png,0.9339428885342167,3,affine no kl
665,CHNCXR_0440_1.png,0.9212812026811741,3,affine frozen
666,CHNCXR_0440_1.png,0.929140261741678,5,affine with kl
667,CHNCXR_0440_1.png,0.934090704543409,5,affine no kl
668,CHNCXR_0440_1.png,0.9214168036280426,5,affine frozen
669,CHNCXR_0440_1.png,0.929140261741678,7,affine with kl
670,CHNCXR_0440_1.png,0.934090704543409,7,affine no kl
671,CHNCXR_0440_1.png,0.9214168036280426,7,affine frozen
672,CHNCXR_0440_1.png,0.9342972396381625,9,affine with kl
673,CHNCXR_0440_1.png,0.9494316903312666,9,affine no kl
674,CHNCXR_0440_1.png,0.9431770277298732,9,affine frozen
675,CHNCXR_0370_1.png,0.8639703540104908,1,affine with kl
676,CHNCXR_0370_1.png,0.8487610917172653,1,affine no kl
677,CHNCXR_0370_1.png,0.8261690873982034,1,affine frozen
678,CHNCXR_0370_1.png,0.8824982260043016,3,affine with kl
679,CHNCXR_0370_1.png,0.8637352619946509,3,affine no kl
680,CHNCXR_0370_1.png,0.8431692456031878,3,affine frozen
681,CHNCXR_0370_1.png,0.883247072869911,5,affine with kl
682,CHNCXR_0370_1.png,0.8663872531637475,5,affine no kl
683,CHNCXR_0370_1.png,0.8616277282508453,5,affine frozen
684,CHNCXR_0370_1.png,0.9045962515623193,7,affine with kl
685,CHNCXR_0370_1.png,0.8885794764391806,7,affine no kl
686,CHNCXR_0370_1.png,0.8673216152440529,7,affine frozen
687,CHNCXR_0370_1.png,0.9045962515623193,9,affine with kl
688,CHNCXR_0370_1.png,0.8885794764391806,9,affine no kl
689,CHNCXR_0370_1.png,0.8673216152440529,9,affine frozen
690,CHNCXR_0261_0.png,0.9077518047438983,1,affine with kl
691,CHNCXR_0261_0.png,0.9219872359742584,1,affine no kl
692,CHNCXR_0261_0.png,0.9215010068353765,1,affine frozen
693,CHNCXR_0261_0.png,0.9126787480139109,3,affine with kl
694,CHNCXR_0261_0.png,0.9219872359742584,3,affine no kl
695,CHNCXR_0261_0.png,0.9215010068353765,3,affine frozen
696,CHNCXR_0261_0.png,0.9231918669534762,5,affine with kl
697,CHNCXR_0261_0.png,0.9291238429650929,5,affine no kl
698,CHNCXR_0261_0.png,0.9228641034975218,5,affine frozen
699,CHNCXR_0261_0.png,0.9231918669534762,7,affine with kl
700,CHNCXR_0261_0.png,0.9291238429650929,7,affine no kl
701,CHNCXR_0261_0.png,0.9228641034975218,7,affine frozen
702,CHNCXR_0261_0.png,0.9286539241902423,9,affine with kl
703,CHNCXR_0261_0.png,0.9455350709896164,9,affine no kl
704,CHNCXR_0261_0.png,0.9300706663696924,9,affine frozen
705,CHNCXR_0604_1.png,0.8950459875660459,1,affine with kl
706,CHNCXR_0604_1.png,0.9149213883120736,1,affine no kl
707,CHNCXR_0604_1.png,0.8856026384571811,1,affine frozen
708,CHNCXR_0604_1.png,0.91285124831653,3,affine with kl
709,CHNCXR_0604_1.png,0.9150909207188386,3,affine no kl
710,CHNCXR_0604_1.png,0.9148945799035556,3,affine frozen
711,CHNCXR_0604_1.png,0.9171615821193725,5,affine with kl
712,CHNCXR_0604_1.png,0.9300955745888705,5,affine no kl
713,CHNCXR_0604_1.png,0.9148945799035556,5,affine frozen
714,CHNCXR_0604_1.png,0.9171615821193725,7,affine with kl
715,CHNCXR_0604_1.png,0.9300955745888705,7,affine no kl
716,CHNCXR_0604_1.png,0.920924406588589,7,affine frozen
717,CHNCXR_0604_1.png,0.922484951925121,9,affine with kl
718,CHNCXR_0604_1.png,0.9300955745888705,9,affine no kl
719,CHNCXR_0604_1.png,0.920924406588589,9,affine frozen
720,CHNCXR_0628_1.png,0.9082471875440232,1,affine with kl
721,CHNCXR_0628_1.png,0.9058216569565704,1,affine no kl
722,CHNCXR_0628_1.png,0.90572744002498,1,affine frozen
723,CHNCXR_0628_1.png,0.9432450188314,3,affine with kl
724,CHNCXR_0628_1.png,0.945266237289735,3,affine no kl
725,CHNCXR_0628_1.png,0.9399539585222236,3,affine frozen
726,CHNCXR_0628_1.png,0.9432450188314,5,affine with kl
727,CHNCXR_0628_1.png,0.945266237289735,5,affine no kl
728,CHNCXR_0628_1.png,0.9399539585222236,5,affine frozen
729,CHNCXR_0628_1.png,0.9432450188314,7,affine with kl
730,CHNCXR_0628_1.png,0.9541598027761891,7,affine no kl
731,CHNCXR_0628_1.png,0.9407700014971612,7,affine frozen
732,CHNCXR_0628_1.png,0.9432450188314,9,affine with kl
733,CHNCXR_0628_1.png,0.9541598027761891,9,affine no kl
734,CHNCXR_0628_1.png,0.9407700014971612,9,affine frozen
735,CHNCXR_0137_0.png,0.8946538014627144,1,affine with kl
736,CHNCXR_0137_0.png,0.8829994534350419,1,affine no kl
737,CHNCXR_0137_0.png,0.8871041302824343,1,affine frozen
738,CHNCXR_0137_0.png,0.9321215142082965,3,affine with kl
739,CHNCXR_0137_0.png,0.9164301984137875,3,affine no kl
740,CHNCXR_0137_0.png,0.9346583446290284,3,affine frozen
741,CHNCXR_0137_0.png,0.9461629750683359,5,affine with kl
742,CHNCXR_0137_0.png,0.9328534978671692,5,affine no kl
743,CHNCXR_0137_0.png,0.9346583446290284,5,affine frozen
