,Dice_Real,Dice_RCA_Max,Dice_RCA_Mean,L_Dice_Real,L_Dice_RCA_Max,L_Dice_RCA_Mean,H_Dice_Real,H_Dice_RCA_Max,H_Dice_RCA_Mean
119,0.7550139600527673,0.7741024400586078,0.7430412054669719,0.7757211328022411,0.7887229858158366,0.7750622453267388,0.7343067873032936,0.7594818943013792,0.7110201656072053
120,0.7195456255752631,0.7323063281206028,0.7003080904684431,0.758598622186151,0.7615212182814826,0.7387641805158311,0.6804926289643752,0.7030914379597231,0.6618520004210551
121,0.8647966149244355,0.8422599478357979,0.8151268034094479,0.8626094101267845,0.8438473753415996,0.827265657670233,0.8669838197220864,0.8472087472345968,0.8029879491486627
122,0.7783202645456165,0.7514938306431476,0.736100333247302,0.8000726760691331,0.7758499545225297,0.769220861129926,0.7565678530221,0.7271377067637653,0.7029798053646777
123,0.8513875614907935,0.8129054991466238,0.7797394829005915,0.8824558278874565,0.8467721481481482,0.8285216043977602,0.8203192950941306,0.7795532687693251,0.7309573614034229
124,0.7944201721975455,0.7697057137028136,0.7356184440743843,0.8191760293319077,0.7893111465201116,0.7839750706894305,0.7696643150631832,0.7534786211907348,0.6872618174593379
125,0.8549189241894963,0.8251369806056292,0.7839765635212192,0.8270588941998267,0.8066965614193509,0.785755293196843,0.882778954179166,0.8509151899139,0.7821978338455955
126,0.8682884549069012,0.8350021078924241,0.7947767574458883,0.8624671030286031,0.8320871954486895,0.8088676042773575,0.8741098067851992,0.8379170203361588,0.7806859106144188
127,0.8227820607266063,0.7774598187668078,0.741117472889184,0.8737091404696472,0.8362878384324988,0.8130303152690187,0.7718549809835655,0.718631799101117,0.6692046305093491
128,0.9103990016917751,0.8821766102950186,0.843236470114421,0.8927636878296524,0.8571347694398053,0.8342142766056047,0.9280343155538978,0.9147322603794406,0.8522586636232378
129,0.8946398845826379,0.8790930636407757,0.837651120776656,0.8893591882281309,0.8593655539569693,0.8344242917477633,0.8999205809371449,0.8988205733245819,0.8408779498055485
130,0.37917916866670365,0.42325106871059903,0.38980689368458615,0.517792965494249,0.5660974138277762,0.5465835083669751,0.24056537183915827,0.2804047235934219,0.2330302790021972
131,0.6469145299257416,0.6723103321943489,0.647206543318238,0.8406125129236873,0.8445701944450288,0.8290808230122918,0.45321654692779584,0.5057809206385414,0.46533226362418423
132,0.6807867140118963,0.7225780558372712,0.6880969932549129,0.8033545112430105,0.8328424545912472,0.8145982349253604,0.5582189167807821,0.6308114554287018,0.5615957515844653
133,0.7527398228182245,0.7415678710365176,0.7090937921373085,0.8729153193638686,0.8481847540172409,0.8341640490073443,0.6325643262725803,0.6511636241139327,0.5840235352672727
134,0.6445767625253582,0.6991323246576269,0.6630094590149399,0.7988308436644278,0.8231992984356056,0.807809675864252,0.4903226813862886,0.575065350879648,0.5182092421656279
135,0.7327301646776736,0.7257747694910044,0.6906802027819557,0.8690853466294562,0.8482677185621806,0.835740455500504,0.5963749827258908,0.6116139692294313,0.5456199500634071
136,0.6782931772867354,0.7066176797600564,0.6734418938583249,0.844410793702764,0.8428204097788548,0.8278140433592863,0.5121755608707069,0.5704149497412581,0.5190697443573636
137,0.7640971185439273,0.7744554857846158,0.7321742678586002,0.8708598968264181,0.8568806394064494,0.8458267856548233,0.6573343402614364,0.6980061826088243,0.6185217500623773
138,0.6987523767148202,0.7038625134902614,0.6718553559954564,0.8510035008769342,0.8448405874836328,0.8340362017700634,0.5465012525527061,0.5710847344598556,0.5096745102208493
139,0.6418795186256236,0.6243389211051812,0.6067338219472485,0.8396768600500989,0.8247101428932372,0.8128292731373914,0.4440821772011483,0.4536102977736037,0.4006383707571054
140,0.5028815612841812,0.5708053118707876,0.5290855440826701,0.5469205134943542,0.6233532276926453,0.5899655397824245,0.45884260907400815,0.5182573960489301,0.46820554838291556
